backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
software-arm64,host,0,fp128,16,neg,16384,34.0123,29401115,940.8,225,0.1254
software-arm64,host,0,fp128,16,copysign,16384,34.4037,29066669,1395.2,221,0.1246
software-arm64,host,0,fp128,16,min,16384,56.5818,17673522,848.3,137,0.1270
software-arm64,host,0,fp128,16,max,16384,54.9851,18186744,873.0,137,0.1234
software-arm64,host,0,fp128,16,minnum,16384,55.4313,18040337,865.9,139,0.1262
software-arm64,host,0,fp128,16,maxnum,16384,54.6659,18292954,878.1,141,0.1263
software-arm64,host,0,fp128,16,cmplt,16384,70.4787,14188694,681.1,108,0.1247
software-arm64,host,0,fp128,16,cmple,16384,70.7563,14133019,678.4,107,0.1240
software-arm64,host,0,fp128,16,cmpeq,16384,54.8325,18237373,875.4,136,0.1222
software-arm64,host,0,fp128,16,select,16384,34.1100,29316905,1876.3,219,0.1224
software-arm64,host,0,fp128,16,iand,16384,28.6407,34915361,1675.9,265,0.1244
software-arm64,host,0,fp128,16,ior,16384,31.2238,32026844,1537.3,247,0.1264
software-arm64,host,0,fp128,16,ixor,16384,31.1230,32130592,1542.3,247,0.1260
software-arm64,host,0,fp128,16,iadd,16384,36.6386,27293638,1310.1,206,0.1237
software-arm64,host,0,fp128,16,isub,16384,44.0370,22708157,1090.0,175,0.1263
software-arm64,host,0,fp128,16,ishl,16384,41.5554,24064276,1155.1,185,0.1260
software-arm64,host,0,fp128,16,ishr,16384,36.4403,27442110,1317.2,207,0.1236
software-arm64,host,0,fp128,16,icmplt,16384,44.4439,22500253,1080.0,171,0.1245
software-arm64,host,0,fp128,16,add,16384,214.9031,4653260,223.4,36,0.1268
software-arm64,host,0,fp128,16,sub,16384,218.5737,4575116,219.6,36,0.1289
software-arm64,host,0,fp128,16,mul,16384,160.6789,6223594,298.7,48,0.1264
software-arm64,host,0,fp128,16,fma,16384,183.2493,5457046,349.3,42,0.1261
software-arm64,host,0,fp128,16,abs,32768,30.6352,32642170,1044.5,124,0.1245
software-arm64,host,0,fp128,16,neg,32768,33.8597,29533671,945.1,113,0.1254
software-arm64,host,0,fp128,16,copysign,32768,34.6491,28860776,1385.3,110,0.1249
software-arm64,host,0,fp128,16,min,32768,55.9831,17862544,857.4,64,0.1174
software-arm64,host,0,fp128,16,max,32768,55.7475,17938021,861.0,64,0.1169
software-arm64,host,0,fp128,16,minnum,32768,55.9969,17858133,857.2,64,0.1174
software-arm64,host,0,fp128,16,maxnum,32768,55.9878,17861023,857.3,64,0.1174
software-arm64,host,0,fp128,16,cmplt,32768,71.5598,13974319,670.8,55,0.1290
software-arm64,host,0,fp128,16,cmple,32768,71.3601,14013436,672.6,55,0.1286
software-arm64,host,0,fp128,16,cmpeq,32768,55.7828,17926674,860.5,64,0.1170
software-arm64,host,0,fp128,16,select,32768,33.6026,29759643,1904.6,113,0.1244
software-arm64,host,0,fp128,16,iand,32768,28.7914,34732612,1667.2,133,0.1255
software-arm64,host,0,fp128,16,ior,32768,31.2155,32035354,1537.7,123,0.1258
software-arm64,host,0,fp128,16,ixor,32768,31.6577,31587857,1516.2,122,0.1266
software-arm64,host,0,fp128,16,iadd,32768,37.1505,26917570,1292.0,104,0.1266
software-arm64,host,0,fp128,16,isub,32768,43.9702,22742700,1091.6,86,0.1239
software-arm64,host,0,fp128,16,ishl,32768,41.2403,24248117,1163.9,91,0.1230
software-arm64,host,0,fp128,16,ishr,32768,36.4607,27426822,1316.5,105,0.1254
software-arm64,host,0,fp128,16,icmplt,32768,44.5153,22464174,1078.3,87,0.1269
software-arm64,host,0,fp128,16,add,32768,215.8075,4633760,222.4,19,0.1344
software-arm64,host,0,fp128,16,sub,32768,221.3508,4517716,216.9,18,0.1306
software-arm64,host,0,fp128,16,mul,32768,161.4405,6194231,297.3,24,0.1270
software-arm64,host,0,fp128,16,fma,32768,182.3092,5485186,351.1,22,0.1314
software-arm64,host,0,fp128,16,abs,65536,30.7660,32503402,1040.1,64,0.1290
software-arm64,host,0,fp128,16,neg,65536,34.4091,29062059,930.0,55,0.1240
software-arm64,host,0,fp128,16,copysign,65536,35.0195,28555522,1370.7,53,0.1216
software-arm64,host,0,fp128,16,min,65536,56.5195,17693024,849.3,34,0.1259
software-arm64,host,0,fp128,16,max,65536,56.0701,17834812,856.1,36,0.1323
software-arm64,host,0,fp128,16,minnum,65536,56.2025,17792809,854.1,35,0.1289
software-arm64,host,0,fp128,16,maxnum,65536,55.5615,17998078,863.9,36,0.1311
software-arm64,host,0,fp128,16,cmplt,65536,70.9647,14091519,676.4,27,0.1256
software-arm64,host,0,fp128,16,cmple,65536,71.9452,13899470,667.2,28,0.1320
software-arm64,host,0,fp128,16,cmpeq,65536,55.5086,18015222,864.7,32,0.1164
software-arm64,host,0,fp128,16,select,65536,34.0663,29354524,1878.7,58,0.1295
software-arm64,host,0,fp128,16,iand,65536,29.0718,34397586,1651.1,64,0.1219
software-arm64,host,0,fp128,16,ior,65536,31.3430,31905021,1531.4,62,0.1274
software-arm64,host,0,fp128,16,ixor,65536,31.7022,31543559,1514.1,63,0.1309
software-arm64,host,0,fp128,16,iadd,65536,37.0542,26987488,1295.4,52,0.1263
software-arm64,host,0,fp128,16,isub,65536,44.3285,22558862,1082.8,45,0.1307
software-arm64,host,0,fp128,16,ishl,65536,41.9442,23841207,1144.4,48,0.1319
software-arm64,host,0,fp128,16,ishr,65536,36.8071,27168687,1304.1,53,0.1278
software-arm64,host,0,fp128,16,icmplt,65536,44.9123,22265618,1068.7,43,0.1266
software-arm64,host,0,fp128,16,add,65536,214.5335,4661277,223.7,9,0.1265
software-arm64,host,0,fp128,16,sub,65536,221.3779,4517163,216.8,9,0.1306
software-arm64,host,0,fp128,16,mul,65536,164.8750,6065200,291.1,12,0.1297
software-arm64,host,0,fp128,16,fma,65536,181.0511,5523303,353.5,11,0.1305
software-arm64,host,0,fp128,16,abs,131072,30.7939,32474012,1039.2,33,0.1332
software-arm64,host,0,fp128,16,neg,131072,34.2665,29183017,933.9,29,0.1302
software-arm64,host,0,fp128,16,copysign,131072,34.9652,28599830,1372.8,28,0.1283
software-arm64,host,0,fp128,16,min,131072,56.6734,17644966,847.0,17,0.1263
software-arm64,host,0,fp128,16,max,131072,55.4254,18042259,866.0,18,0.1308
software-arm64,host,0,fp128,16,minnum,131072,56.0006,17856950,857.1,18,0.1321
software-arm64,host,0,fp128,16,maxnum,131072,54.6426,18300749,878.4,18,0.1289
software-arm64,host,0,fp128,16,cmplt,131072,71.1447,14055863,674.7,13,0.1212
software-arm64,host,0,fp128,16,cmple,131072,71.4242,14000855,672.0,14,0.1311
software-arm64,host,0,fp128,16,cmpeq,131072,55.5085,18015256,864.7,18,0.1310
software-arm64,host,0,fp128,16,select,131072,33.8861,29510636,1888.7,29,0.1288
software-arm64,host,0,fp128,16,iand,131072,28.7799,34746507,1667.8,34,0.1283
software-arm64,host,0,fp128,16,ior,131072,31.5524,31693332,1521.3,30,0.1241
software-arm64,host,0,fp128,16,ixor,131072,31.1449,32107974,1541.2,31,0.1265
software-arm64,host,0,fp128,16,iadd,131072,37.1659,26906393,1291.5,27,0.1315
software-arm64,host,0,fp128,16,isub,131072,44.4069,22519028,1080.9,22,0.1281
software-arm64,host,0,fp128,16,ishl,131072,42.0109,23803322,1142.6,24,0.1322
software-arm64,host,0,fp128,16,ishr,131072,36.8068,27168863,1304.1,26,0.1254
software-arm64,host,0,fp128,16,icmplt,131072,44.7051,22368797,1073.7,22,0.1289
software-arm64,host,0,fp128,16,add,131072,214.9994,4651176,223.3,5,0.1409
software-arm64,host,0,fp128,16,sub,131072,219.9448,4546596,218.2,5,0.1441
software-arm64,host,0,fp128,16,mul,131072,163.8476,6103232,293.0,6,0.1289
software-arm64,host,0,fp128,16,fma,131072,181.9204,5496911,351.8,6,0.1431
software-arm64,host,0,fp128,16,abs,262144,30.6075,32671771,1045.5,16,0.1284
software-arm64,host,0,fp128,16,neg,262144,34.4805,29001866,928.1,15,0.1356
software-arm64,host,0,fp128,16,copysign,262144,35.3859,28259804,1356.5,14,0.1299
software-arm64,host,0,fp128,16,min,262144,56.0332,17846550,856.6,9,0.1322
software-arm64,host,0,fp128,16,max,262144,55.4394,18037707,865.8,9,0.1308
software-arm64,host,0,fp128,16,minnum,262144,55.8175,17915529,859.9,9,0.1317
software-arm64,host,0,fp128,16,maxnum,262144,55.5717,17994783,863.7,9,0.1311
software-arm64,host,0,fp128,16,cmplt,262144,71.3152,14022252,673.1,7,0.1309
software-arm64,host,0,fp128,16,cmple,262144,71.2575,14033619,673.6,7,0.1308
software-arm64,host,0,fp128,16,cmpeq,262144,55.9319,17878872,858.2,9,0.1320
software-arm64,host,0,fp128,16,select,262144,34.3884,29079568,1861.1,14,0.1262
software-arm64,host,0,fp128,16,iand,262144,29.2078,34237441,1643.4,17,0.1302
software-arm64,host,0,fp128,16,ior,262144,31.7299,31516026,1512.8,15,0.1248
software-arm64,host,0,fp128,16,ixor,262144,31.1522,32100412,1540.8,16,0.1307
software-arm64,host,0,fp128,16,iadd,262144,37.4952,26670048,1280.2,13,0.1278
software-arm64,host,0,fp128,16,isub,262144,44.6573,22392769,1074.9,11,0.1288
software-arm64,host,0,fp128,16,ishl,262144,41.7509,23951575,1149.7,12,0.1313
software-arm64,host,0,fp128,16,ishr,262144,36.5281,27376204,1314.1,13,0.1245
software-arm64,host,0,fp128,16,icmplt,262144,44.7370,22352845,1072.9,11,0.1290
software-arm64,host,0,fp128,16,add,262144,215.3702,4643168,222.9,3,0.1694
software-arm64,host,0,fp128,16,sub,262144,218.6521,4573476,219.5,3,0.1720
software-arm64,host,0,fp128,16,mul,262144,162.1081,6168723,296.1,3,0.1275
software-arm64,host,0,fp128,16,fma,262144,181.1981,5518821,353.2,3,0.1425
software-arm64,host,0,fp128,16,abs,524288,30.7589,32510960,1040.4,8,0.1290
software-arm64,host,0,fp128,16,neg,524288,34.1372,29293515,937.4,8,0.1432
software-arm64,host,0,fp128,16,copysign,524288,35.2001,28408995,1363.6,7,0.1292
software-arm64,host,0,fp128,16,min,524288,55.2101,18112624,869.4,5,0.1447
software-arm64,host,0,fp128,16,max,524288,55.8575,17902709,859.3,5,0.1464
software-arm64,host,0,fp128,16,minnum,524288,56.0394,17844579,856.5,5,0.1469
software-arm64,host,0,fp128,16,maxnum,524288,55.3440,18068803,867.3,5,0.1451
software-arm64,host,0,fp128,16,cmplt,524288,72.0458,13880059,666.2,4,0.1511
software-arm64,host,0,fp128,16,cmple,524288,71.4693,13992020,671.6,4,0.1499
software-arm64,host,0,fp128,16,cmpeq,524288,55.1117,18144969,871.0,5,0.1445
software-arm64,host,0,fp128,16,select,524288,34.0704,29350971,1878.5,7,0.1250
software-arm64,host,0,fp128,16,iand,524288,29.2477,34190714,1641.2,9,0.1380
software-arm64,host,0,fp128,16,ior,524288,31.2064,32044740,1538.1,8,0.1309
software-arm64,host,0,fp128,16,ixor,524288,31.5349,31710888,1522.1,8,0.1323
software-arm64,host,0,fp128,16,iadd,524288,37.4124,26729127,1283.0,7,0.1373
software-arm64,host,0,fp128,16,isub,524288,44.3465,22549698,1082.4,6,0.1395
software-arm64,host,0,fp128,16,ishl,524288,41.3046,24210385,1162.1,6,0.1299
software-arm64,host,0,fp128,16,ishr,524288,36.4639,27424404,1316.4,7,0.1338
software-arm64,host,0,fp128,16,icmplt,524288,44.7950,22323902,1071.5,6,0.1409
software-arm64,host,0,fp128,16,add,524288,214.2143,4668222,224.1,1,0.1123
software-arm64,host,0,fp128,16,sub,524288,222.4293,4495811,215.8,1,0.1166
software-arm64,host,0,fp128,16,mul,524288,162.9896,6135360,294.5,2,0.1709
software-arm64,host,0,fp128,16,fma,524288,181.6111,5506273,352.4,2,0.1904
software-arm64,host,0,fp128,16,abs,1048576,30.7579,32511968,1040.4,4,0.1290
software-arm64,host,0,fp128,16,neg,1048576,34.1501,29282471,937.0,4,0.1432
software-arm64,host,0,fp128,16,copysign,1048576,35.0885,28499334,1368.0,4,0.1472
software-arm64,host,0,fp128,16,min,1048576,56.2820,17767656,852.8,3,0.1770
software-arm64,host,0,fp128,16,max,1048576,55.6552,17967785,862.5,3,0.1751
software-arm64,host,0,fp128,16,minnum,1048576,55.8176,17915495,859.9,3,0.1756
software-arm64,host,0,fp128,16,maxnum,1048576,55.7915,17923865,860.3,3,0.1755
software-arm64,host,0,fp128,16,cmplt,1048576,70.5681,14170712,680.2,2,0.1480
software-arm64,host,0,fp128,16,cmple,1048576,71.1036,14063991,675.1,2,0.1491
software-arm64,host,0,fp128,16,cmpeq,1048576,55.5436,18003880,864.2,3,0.1747
software-arm64,host,0,fp128,16,select,1048576,33.5939,29767315,1905.1,4,0.1409
software-arm64,host,0,fp128,16,iand,1048576,28.5141,35070311,1683.4,4,0.1196
software-arm64,host,0,fp128,16,ior,1048576,31.3473,31900700,1531.2,4,0.1315
software-arm64,host,0,fp128,16,ixor,1048576,31.6491,31596462,1516.6,4,0.1327
software-arm64,host,0,fp128,16,iadd,1048576,36.8183,27160432,1303.7,4,0.1544
software-arm64,host,0,fp128,16,isub,1048576,44.3707,22537420,1081.8,3,0.1396
software-arm64,host,0,fp128,16,ishl,1048576,42.0294,23792880,1142.1,3,0.1322
software-arm64,host,0,fp128,16,ishr,1048576,36.7644,27200239,1305.6,4,0.1542
software-arm64,host,0,fp128,16,icmplt,1048576,44.9673,22238366,1067.4,3,0.1415
software-arm64,host,0,fp128,16,add,1048576,217.6752,4594000,220.5,1,0.2282
software-arm64,host,0,fp128,16,sub,1048576,221.5023,4514626,216.7,1,0.2323
software-arm64,host,0,fp128,16,mul,1048576,160.3651,6235771,299.3,1,0.1682
software-arm64,host,0,fp128,16,fma,1048576,182.5609,5477624,350.6,1,0.1914
software-arm64,host,0,fp128,16,abs,2097152,30.7934,32474461,1039.2,2,0.1292
software-arm64,host,0,fp128,16,neg,2097152,34.8830,28667241,917.4,2,0.1463
software-arm64,host,0,fp128,16,copysign,2097152,34.9593,28604678,1373.0,2,0.1466
software-arm64,host,0,fp128,16,min,2097152,56.8357,17594590,844.5,1,0.1192
software-arm64,host,0,fp128,16,max,2097152,55.6993,17953531,861.8,1,0.1168
software-arm64,host,0,fp128,16,minnum,2097152,55.1295,18139100,870.7,1,0.1156
software-arm64,host,0,fp128,16,maxnum,2097152,55.7389,17940783,861.2,1,0.1169
software-arm64,host,0,fp128,16,cmplt,2097152,72.1030,13869044,665.7,1,0.1512
software-arm64,host,0,fp128,16,cmple,2097152,71.0878,14067104,675.2,1,0.1491
software-arm64,host,0,fp128,16,cmpeq,2097152,55.5377,18005787,864.3,1,0.1165
software-arm64,host,0,fp128,16,select,2097152,33.8318,29557959,1891.7,2,0.1419
software-arm64,host,0,fp128,16,iand,2097152,28.5830,34985770,1679.3,3,0.1798
software-arm64,host,0,fp128,16,ior,2097152,31.4484,31798156,1526.3,2,0.1319
software-arm64,host,0,fp128,16,ixor,2097152,31.5335,31712326,1522.2,2,0.1323
software-arm64,host,0,fp128,16,iadd,2097152,37.1723,26901739,1291.3,2,0.1559
software-arm64,host,0,fp128,16,isub,2097152,44.5640,22439633,1077.1,2,0.1869
software-arm64,host,0,fp128,16,ishl,2097152,41.4836,24105888,1157.1,2,0.1740
software-arm64,host,0,fp128,16,ishr,2097152,36.9236,27082915,1300.0,2,0.1549
software-arm64,host,0,fp128,16,icmplt,2097152,45.3062,22072031,1059.5,2,0.1900
software-arm64,host,0,fp128,16,add,2097152,216.7029,4614612,221.5,1,0.4545
software-arm64,host,0,fp128,16,sub,2097152,222.5890,4492585,215.6,1,0.4668
software-arm64,host,0,fp128,16,mul,2097152,162.5028,6153741,295.4,1,0.3408
software-arm64,host,0,fp128,16,fma,2097152,183.1126,5461120,349.5,1,0.3840
software-arm64,host,0,fp128,16,abs,4194304,31.4529,31793577,1017.4,1,0.1319
software-arm64,host,0,fp128,16,neg,4194304,34.2388,29206618,934.6,1,0.1436
software-arm64,host,0,fp128,16,copysign,4194304,34.6968,28821087,1383.4,1,0.1455
software-arm64,host,0,fp128,16,min,4194304,56.3595,17743228,851.7,1,0.2364
software-arm64,host,0,fp128,16,max,4194304,55.8524,17904329,859.4,1,0.2343
software-arm64,host,0,fp128,16,minnum,4194304,55.8889,17892643,858.8,1,0.2344
software-arm64,host,0,fp128,16,maxnum,4194304,55.6908,17956298,861.9,1,0.2336
software-arm64,host,0,fp128,16,cmplt,4194304,70.5063,14183123,680.8,1,0.2957
software-arm64,host,0,fp128,16,cmple,4194304,71.3198,14021348,673.0,1,0.2991
software-arm64,host,0,fp128,16,cmpeq,4194304,55.6297,17975999,862.8,1,0.2333
software-arm64,host,0,fp128,16,select,4194304,34.2238,29219436,1870.0,1,0.1435
software-arm64,host,0,fp128,16,iand,4194304,29.0015,34481006,1655.1,1,0.1216
software-arm64,host,0,fp128,16,ior,4194304,31.5590,31686692,1521.0,1,0.1324
software-arm64,host,0,fp128,16,ixor,4194304,31.6219,31623620,1517.9,1,0.1326
software-arm64,host,0,fp128,16,iadd,4194304,37.1702,26903292,1291.4,1,0.1559
software-arm64,host,0,fp128,16,isub,4194304,44.6694,22386695,1074.6,1,0.1874
software-arm64,host,0,fp128,16,ishl,4194304,42.2056,23693554,1137.3,1,0.1770
software-arm64,host,0,fp128,16,ishr,4194304,36.6092,27315558,1311.1,1,0.1535
software-arm64,host,0,fp128,16,icmplt,4194304,44.8520,22295541,1070.2,1,0.1881
software-arm64,host,0,fp128,16,add,4194304,215.4865,4640661,222.8,1,0.9038
software-arm64,host,0,fp128,16,sub,4194304,221.1871,4521059,217.0,1,0.9277
software-arm64,host,0,fp128,16,mul,4194304,162.4951,6154030,295.4,1,0.6816
software-arm64,host,0,fp128,16,fma,4194304,181.1602,5519976,353.3,1,0.7598
software-arm64,host,0,fp128,16,abs,8388608,31.3425,31905553,1021.0,1,0.2629
software-arm64,host,0,fp128,16,neg,8388608,34.3531,29109423,931.5,1,0.2882
software-arm64,host,0,fp128,16,copysign,8388608,35.2378,28378625,1362.2,1,0.2956
software-arm64,host,0,fp128,16,min,8388608,55.9310,17879181,858.2,1,0.4692
software-arm64,host,0,fp128,16,max,8388608,56.0542,17839865,856.3,1,0.4702
software-arm64,host,0,fp128,16,minnum,8388608,55.8274,17912358,859.8,1,0.4683
software-arm64,host,0,fp128,16,maxnum,8388608,55.3621,18062897,867.0,1,0.4644
software-arm64,host,0,fp128,16,cmplt,8388608,71.2943,14026365,673.3,1,0.5981
software-arm64,host,0,fp128,16,cmple,8388608,71.3433,14016733,672.8,1,0.5985
software-arm64,host,0,fp128,16,cmpeq,8388608,55.8478,17905820,859.5,1,0.4685
software-arm64,host,0,fp128,16,select,8388608,33.7689,29613053,1895.2,1,0.2833
software-arm64,host,0,fp128,16,iand,8388608,28.7918,34732129,1667.1,1,0.2415
software-arm64,host,0,fp128,16,ior,8388608,31.3396,31908466,1531.6,1,0.2629
software-arm64,host,0,fp128,16,ixor,8388608,31.4078,31839191,1528.3,1,0.2635
software-arm64,host,0,fp128,16,iadd,8388608,37.0389,26998626,1295.9,1,0.3107
software-arm64,host,0,fp128,16,isub,8388608,44.9345,22254610,1068.2,1,0.3769
software-arm64,host,0,fp128,16,ishl,8388608,41.4590,24120236,1157.8,1,0.3478
software-arm64,host,0,fp128,16,ishr,8388608,36.4137,27462214,1318.2,1,0.3055
software-arm64,host,0,fp128,16,icmplt,8388608,44.8705,22286359,1069.7,1,0.3764
software-arm64,host,0,fp128,16,add,8388608,215.9809,4630039,222.2,1,1.8118
software-arm64,host,0,fp128,16,sub,8388608,221.8083,4508397,216.4,1,1.8607
software-arm64,host,0,fp128,16,mul,8388608,163.4318,6118762,293.7,1,1.3710
software-arm64,host,0,fp128,16,fma,8388608,182.1892,5488799,351.3,1,1.5283
software-arm64,host,0,fp256,32,abs,1,60.4659,16538242,1058.4,2133334,0.1290
software-arm64,host,0,fp256,32,neg,1,61.1924,16341899,1045.9,2040858,0.1249
software-arm64,host,0,fp256,32,copysign,1,61.1613,16350212,1569.6,2120083,0.1297
software-arm64,host,0,fp256,32,min,1,88.7832,11263393,1081.3,1448630,0.1286
software-arm64,host,0,fp256,32,max,1,90.1506,11092555,1064.9,1418283,0.1279
software-arm64,host,0,fp256,32,minnum,1,88.5617,11291569,1084.0,1441493,0.1277
software-arm64,host,0,fp256,32,maxnum,1,89.0483,11229865,1078.1,1446328,0.1288
software-arm64,host,0,fp256,32,cmplt,1,87.1585,11473355,1101.4,1393198,0.1214
software-arm64,host,0,fp256,32,cmple,1,88.1896,11339208,1088.6,1364651,0.1203
software-arm64,host,0,fp256,32,cmpeq,1,87.1385,11475984,1101.7,1401780,0.1221
software-arm64,host,0,fp256,32,select,1,64.8658,15416435,1973.3,1943997,0.1261
software-arm64,host,0,fp256,32,iand,1,59.3467,16850147,1617.6,2185700,0.1297
software-arm64,host,0,fp256,32,ior,1,62.8239,15917503,1528.1,1912679,0.1202
software-arm64,host,0,fp256,32,ixor,1,62.6431,15963458,1532.5,1970178,0.1234
software-arm64,host,0,fp256,32,iadd,1,65.6610,15229749,1462.1,1893667,0.1243
software-arm64,host,0,fp256,32,isub,1,72.2745,13836131,1328.3,1760869,0.1273
software-arm64,host,0,fp256,32,ishl,1,71.6679,13953248,1339.5,1706845,0.1223
software-arm64,host,0,fp256,32,ishr,1,62.2918,16053469,1541.1,2083949,0.1298
software-arm64,host,0,fp256,32,icmplt,1,59.1847,16896266,1622.0,2125584,0.1258
software-arm64,host,0,fp256,32,add,1,315.8804,3165755,303.9,382037,0.1207
software-arm64,host,0,fp256,32,sub,1,320.1100,3123926,299.9,391859,0.1254
software-arm64,host,0,fp256,32,mul,1,230.1644,4344720,417.1,559487,0.1288
software-arm64,host,0,fp256,32,fma,1,267.8117,3733967,477.9,468008,0.1253
software-arm64,host,0,fp256,32,abs,2,58.2100,17179177,1099.5,1115925,0.1299
software-arm64,host,0,fp256,32,neg,2,59.1066,16918598,1082.8,1068511,0.1263
software-arm64,host,0,fp256,32,copysign,2,58.6282,17056642,1637.4,1074432,0.1260
software-arm64,host,0,fp256,32,min,2,86.0265,11624322,1115.9,739551,0.1272
software-arm64,host,0,fp256,32,max,2,86.2576,11593187,1112.9,747378,0.1289
software-arm64,host,0,fp256,32,minnum,2,84.9917,11765849,1129.5,725647,0.1233
software-arm64,host,0,fp256,32,maxnum,2,85.2363,11732087,1126.3,730516,0.1245
software-arm64,host,0,fp256,32,cmplt,2,100.8373,9916970,952.0,620242,0.1251
software-arm64,host,0,fp256,32,cmple,2,100.8251,9918168,952.1,601160,0.1212
software-arm64,host,0,fp256,32,cmpeq,2,85.1595,11742668,1127.3,730711,0.1245
software-arm64,host,0,fp256,32,select,2,62.9187,15893536,2034.4,983198,0.1237
software-arm64,host,0,fp256,32,iand,2,57.5610,17372866,1667.8,1104341,0.1271
software-arm64,host,0,fp256,32,ior,2,61.4316,16278280,1562.7,1039067,0.1277
software-arm64,host,0,fp256,32,ixor,2,61.0270,16386190,1573.1,1031609,0.1259
software-arm64,host,0,fp256,32,iadd,2,63.2883,15800720,1516.9,971768,0.1230
software-arm64,host,0,fp256,32,isub,2,67.3622,14845118,1425.1,933988,0.1258
software-arm64,host,0,fp256,32,ishl,2,65.6019,15243465,1463.4,988775,0.1297
software-arm64,host,0,fp256,32,ishr,2,58.8943,16979575,1630.0,1079884,0.1272
software-arm64,host,0,fp256,32,icmplt,2,69.2578,14438805,1386.1,892181,0.1236
software-arm64,host,0,fp256,32,add,2,322.4598,3101162,297.7,199766,0.1288
software-arm64,host,0,fp256,32,sub,2,313.5010,3189782,306.2,204229,0.1281
software-arm64,host,0,fp256,32,mul,2,232.7328,4296773,412.5,262144,0.1220
software-arm64,host,0,fp256,32,fma,2,272.8193,3665430,469.2,234648,0.1280
software-arm64,host,0,fp256,32,abs,4,54.7839,18253544,1168.2,570405,0.1250
software-arm64,host,0,fp256,32,neg,4,55.1401,18135609,1160.7,567903,0.1253
software-arm64,host,0,fp256,32,copysign,4,56.6528,17651374,1694.5,545198,0.1235
software-arm64,host,0,fp256,32,min,4,83.6368,11956466,1147.8,376264,0.1259
software-arm64,host,0,fp256,32,max,4,82.7369,12086513,1160.3,372461,0.1233
software-arm64,host,0,fp256,32,minnum,4,83.9896,11906233,1143.0,372043,0.1250
software-arm64,host,0,fp256,32,maxnum,4,83.4637,11981255,1150.2,374552,0.1250
software-arm64,host,0,fp256,32,cmplt,4,92.9620,10757089,1032.7,338695,0.1259
software-arm64,host,0,fp256,32,cmple,4,93.9075,10648777,1022.3,338695,0.1272
software-arm64,host,0,fp256,32,cmpeq,4,83.2094,12017878,1153.7,387201,0.1289
software-arm64,host,0,fp256,32,select,4,58.6490,17050583,2182.5,539587,0.1266
software-arm64,host,0,fp256,32,iand,4,52.9826,18874115,1811.9,587957,0.1246
software-arm64,host,0,fp256,32,ior,4,56.7667,17615967,1691.1,532883,0.1210
software-arm64,host,0,fp256,32,ixor,4,56.7731,17613983,1690.9,565083,0.1283
software-arm64,host,0,fp256,32,iadd,4,59.0203,16943335,1626.6,528721,0.1248
software-arm64,host,0,fp256,32,isub,4,66.1198,15124060,1451.9,465753,0.1232
software-arm64,host,0,fp256,32,ishl,4,67.2456,14870854,1427.6,465283,0.1252
software-arm64,host,0,fp256,32,ishr,4,56.7446,17622810,1691.8,547924,0.1244
software-arm64,host,0,fp256,32,icmplt,4,76.0673,13146248,1262.0,413696,0.1259
software-arm64,host,0,fp256,32,add,4,320.9929,3115333,299.1,97228,0.1248
software-arm64,host,0,fp256,32,sub,4,314.0714,3183989,305.7,98519,0.1238
software-arm64,host,0,fp256,32,mul,4,229.5893,4355604,418.1,134525,0.1235
software-arm64,host,0,fp256,32,fma,4,267.1196,3743641,479.2,120841,0.1291
software-arm64,host,0,fp256,32,abs,8,52.7768,18947715,1212.7,262144,0.1107
software-arm64,host,0,fp256,32,neg,8,55.2950,18084821,1157.4,262144,0.1160
software-arm64,host,0,fp256,32,copysign,8,56.8137,17601383,1689.7,262144,0.1191
software-arm64,host,0,fp256,32,min,8,81.5089,12268603,1177.8,191358,0.1248
software-arm64,host,0,fp256,32,max,8,81.0770,12333948,1184.1,174032,0.1129
software-arm64,host,0,fp256,32,minnum,8,81.5676,12259768,1176.9,190503,0.1243
software-arm64,host,0,fp256,32,maxnum,8,79.9327,12510528,1201.0,161464,0.1032
software-arm64,host,0,fp256,32,cmplt,8,89.4395,11180748,1073.4,174804,0.1251
software-arm64,host,0,fp256,32,cmple,8,89.4257,11182473,1073.5,178647,0.1278
software-arm64,host,0,fp256,32,cmpeq,8,80.0757,12488190,1198.9,196216,0.1257
software-arm64,host,0,fp256,32,select,8,56.7551,17619561,2255.3,248786,0.1130
software-arm64,host,0,fp256,32,iand,8,50.9715,19618819,1883.4,306392,0.1249
software-arm64,host,0,fp256,32,ior,8,55.0180,18175856,1744.9,284643,0.1253
software-arm64,host,0,fp256,32,ixor,8,54.9245,18206815,1747.9,262144,0.1152
software-arm64,host,0,fp256,32,iadd,8,61.1288,16358905,1570.5,257117,0.1257
software-arm64,host,0,fp256,32,isub,8,66.0619,15137315,1453.2,238320,0.1260
software-arm64,host,0,fp256,32,ishl,8,69.0351,14485393,1390.6,230631,0.1274
software-arm64,host,0,fp256,32,ishr,8,57.3378,17440514,1674.3,262144,0.1202
software-arm64,host,0,fp256,32,icmplt,8,75.6413,13220290,1269.1,212184,0.1284
software-arm64,host,0,fp256,32,add,8,315.8950,3165609,303.9,49835,0.1259
software-arm64,host,0,fp256,32,sub,8,318.7560,3137196,301.2,50152,0.1279
software-arm64,host,0,fp256,32,mul,8,235.8307,4240329,407.1,66676,0.1258
