backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
device,resident,4,fp64,8,cmple,16384,4.6485,215122335,5162.9,1645,0.1253
device,resident,4,fp64,8,cmpeq,16384,4.6442,215324561,5167.8,1612,0.1227
device,resident,4,fp64,8,select,16384,4.6451,215282129,6889.0,1628,0.1239
device,resident,4,fp64,8,iand,16384,4.6219,216360520,5192.7,1640,0.1242
device,resident,4,fp64,8,ior,16384,4.6273,216109315,5186.6,1634,0.1239
device,resident,4,fp64,8,ixor,16384,4.6204,216430529,5194.3,1644,0.1245
device,resident,4,fp64,8,iadd,16384,4.6203,216435591,5194.5,1646,0.1246
device,resident,4,fp64,8,isub,16384,4.6399,215522936,5172.6,1648,0.1253
device,resident,4,fp64,8,ishl,16384,4.6380,215612019,5174.7,1639,0.1245
device,resident,4,fp64,8,ishr,16384,4.6230,216309229,5191.4,1629,0.1234
device,resident,4,fp64,8,icmplt,16384,4.6203,216435805,5194.5,1640,0.1241
device,resident,4,fp64,8,add,16384,4.6221,216351488,5192.4,1645,0.1246
device,resident,4,fp64,8,sub,16384,4.6284,216059478,5185.4,1652,0.1253
device,resident,4,fp64,8,mul,16384,4.6243,216248651,5190.0,1628,0.1233
device,resident,4,fp64,8,fma,16384,4.6201,216447701,6926.3,1655,0.1253
software,host,0,fp64,8,abs,32768,50.7863,19690335,315.0,72,0.1198
software,host,0,fp64,8,neg,32768,57.1198,17507074,280.1,64,0.1198
software,host,0,fp64,8,copysign,32768,57.2986,17452439,418.9,64,0.1202
software,host,0,fp64,8,min,32768,96.1433,10401146,249.6,40,0.1260
software,host,0,fp64,8,max,32768,96.3315,10380822,249.1,40,0.1263
software,host,0,fp64,8,minnum,32768,96.2678,10387687,249.3,40,0.1262
software,host,0,fp64,8,maxnum,32768,96.2470,10389936,249.4,40,0.1262
software,host,0,fp64,8,cmplt,32768,120.9814,8265735,198.4,32,0.1269
software,host,0,fp64,8,cmple,32768,122.1541,8186383,196.5,32,0.1281
software,host,0,fp64,8,cmpeq,32768,102.9672,9711833,233.1,38,0.1282
software,host,0,fp64,8,select,32768,54.3338,18404738,589.0,64,0.1139
software,host,0,fp64,8,iand,32768,48.9358,20434953,490.4,64,0.1026
software,host,0,fp64,8,ior,32768,49.4442,20224816,485.4,64,0.1037
software,host,0,fp64,8,ixor,32768,48.9842,20414733,490.0,64,0.1027
software,host,0,fp64,8,iadd,32768,54.8833,18220490,437.3,64,0.1151
software,host,0,fp64,8,isub,32768,64.3409,15542210,373.0,60,0.1265
software,host,0,fp64,8,ishl,32768,69.6028,14367233,344.8,54,0.1232
software,host,0,fp64,8,ishr,32768,54.8713,18224449,437.4,64,0.1151
software,host,0,fp64,8,icmplt,32768,64.3344,15543791,373.1,59,0.1244
software,host,0,fp64,8,add,32768,349.8281,2858546,68.6,11,0.1261
software,host,0,fp64,8,sub,32768,360.6084,2773091,66.6,11,0.1300
software,host,0,fp64,8,mul,32768,256.7414,3894970,93.5,15,0.1262
software,host,0,fp64,8,fma,32768,307.8422,3248417,103.9,13,0.1311
device,host,1,fp64,8,abs,32768,18.0470,55410905,886.6,230,0.1360
device,host,1,fp64,8,neg,32768,17.9327,55764012,892.2,213,0.1252
device,host,1,fp64,8,copysign,32768,17.8332,56075200,1345.8,213,0.1245
device,host,1,fp64,8,min,32768,17.8873,55905656,1341.7,214,0.1254
device,host,1,fp64,8,max,32768,17.9037,55854478,1340.5,213,0.1250
device,host,1,fp64,8,minnum,32768,17.8665,55970599,1343.3,214,0.1253
device,host,1,fp64,8,maxnum,32768,17.8395,56055315,1345.3,217,0.1269
device,host,1,fp64,8,cmplt,32768,17.8769,55937965,1342.5,214,0.1254
device,host,1,fp64,8,cmple,32768,17.8616,55986132,1343.7,214,0.1253
device,host,1,fp64,8,cmpeq,32768,17.8828,55919666,1342.1,213,0.1248
device,host,1,fp64,8,select,32768,17.8117,56142805,1796.6,214,0.1249
device,host,1,fp64,8,iand,32768,17.7616,56301102,1351.2,215,0.1251
device,host,1,fp64,8,ior,32768,17.7770,56252557,1350.1,216,0.1258
device,host,1,fp64,8,ixor,32768,17.7718,56268973,1350.5,215,0.1252
device,host,1,fp64,8,iadd,32768,17.7464,56349465,1352.4,215,0.1250
device,host,1,fp64,8,isub,32768,17.7222,56426466,1354.2,215,0.1249
device,host,1,fp64,8,ishl,32768,17.7738,56262445,1350.3,215,0.1252
device,host,1,fp64,8,ishr,32768,17.7548,56322806,1351.7,217,0.1262
device,host,1,fp64,8,icmplt,32768,17.7847,56228006,1349.5,215,0.1253
device,host,1,fp64,8,add,32768,17.7616,56301360,1351.2,216,0.1257
device,host,1,fp64,8,sub,32768,17.7422,56362936,1352.7,215,0.1250
device,host,1,fp64,8,mul,32768,17.8262,56097325,1346.3,215,0.1256
device,host,1,fp64,8,fma,32768,17.8628,55982338,1791.4,216,0.1264
device,resident,1,fp64,8,abs,32768,3.5216,283963424,4543.4,1173,0.1354
device,resident,1,fp64,8,neg,32768,3.5113,284794714,4556.7,1063,0.1223
device,resident,1,fp64,8,copysign,32768,3.3957,294491860,7067.8,1108,0.1233
device,resident,1,fp64,8,min,32768,3.3958,294479953,7067.5,1110,0.1235
device,resident,1,fp64,8,max,32768,3.3912,294882727,7077.2,1126,0.1251
device,resident,1,fp64,8,minnum,32768,3.3999,294123673,7059.0,1127,0.1256
device,resident,1,fp64,8,maxnum,32768,3.3910,294899752,7077.6,1127,0.1252
device,resident,1,fp64,8,cmplt,32768,3.3984,294257862,7062.2,1124,0.1252
device,resident,1,fp64,8,cmple,32768,3.4302,291528387,6996.7,1113,0.1251
device,resident,1,fp64,8,cmpeq,32768,3.4458,290210570,6965.1,1089,0.1230
device,resident,1,fp64,8,select,32768,3.4031,293850495,9403.2,1099,0.1226
device,resident,1,fp64,8,iand,32768,3.3911,294886259,7077.3,1121,0.1246
device,resident,1,fp64,8,ior,32768,3.3909,294908344,7077.8,1130,0.1256
device,resident,1,fp64,8,ixor,32768,3.3906,294933257,7078.4,1117,0.1241
device,resident,1,fp64,8,iadd,32768,3.3911,294887208,7077.3,1123,0.1248
device,resident,1,fp64,8,isub,32768,3.3911,294890369,7077.4,1121,0.1246
device,resident,1,fp64,8,ishl,32768,3.3904,294948658,7078.8,1121,0.1245
device,resident,1,fp64,8,ishr,32768,3.3937,294661570,7071.9,1115,0.1240
device,resident,1,fp64,8,icmplt,32768,3.3906,294934147,7078.4,1118,0.1242
device,resident,1,fp64,8,add,32768,3.3902,294969313,7079.3,1115,0.1239
device,resident,1,fp64,8,sub,32768,3.3907,294924514,7078.2,1122,0.1247
device,resident,1,fp64,8,mul,32768,3.3903,294962445,7079.1,1114,0.1238
device,resident,1,fp64,8,fma,32768,3.3906,294929834,9437.8,1132,0.1258
device,host,4,fp64,8,abs,32768,15.7586,63457476,1015.3,247,0.1275
device,host,4,fp64,8,neg,32768,15.6610,63853006,1021.6,240,0.1232
device,host,4,fp64,8,copysign,32768,15.8098,63251969,1518.0,241,0.1249
device,host,4,fp64,8,min,32768,15.8788,62977174,1511.5,246,0.1280
device,host,4,fp64,8,max,32768,16.3188,61278967,1470.7,240,0.1283
device,host,4,fp64,8,minnum,32768,18.4347,54245635,1301.9,212,0.1281
device,host,4,fp64,8,maxnum,32768,18.4065,54328665,1303.9,207,0.1249
device,host,4,fp64,8,cmplt,32768,18.5344,53953625,1294.9,207,0.1257
device,host,4,fp64,8,cmple,32768,20.3333,49180480,1180.3,188,0.1253
device,host,4,fp64,8,cmpeq,32768,20.3435,49155699,1179.7,188,0.1253
device,host,4,fp64,8,select,32768,21.8112,45848054,1467.1,188,0.1344
device,host,4,fp64,8,iand,32768,22.0886,45272296,1086.5,173,0.1252
device,host,4,fp64,8,ior,32768,22.0366,45379104,1089.1,173,0.1249
device,host,4,fp64,8,ixor,32768,22.5915,44264370,1062.3,173,0.1281
device,host,4,fp64,8,iadd,32768,22.9599,43554138,1045.3,167,0.1256
device,host,4,fp64,8,isub,32768,22.3541,44734509,1073.6,170,0.1245
device,host,4,fp64,8,ishl,32768,23.0452,43392977,1041.4,167,0.1261
device,host,4,fp64,8,ishr,32768,22.9950,43487631,1043.7,166,0.1251
device,host,4,fp64,8,icmplt,32768,23.0285,43424526,1042.2,167,0.1260
device,host,4,fp64,8,add,32768,23.0195,43441515,1042.6,166,0.1252
device,host,4,fp64,8,sub,32768,23.0119,43455732,1042.9,167,0.1259
device,host,4,fp64,8,mul,32768,23.0574,43369994,1040.9,166,0.1254
device,host,4,fp64,8,fma,32768,23.0160,43447994,1390.3,166,0.1252
device,resident,4,fp64,8,abs,32768,2.6118,382877062,6126.0,1453,0.1244
device,resident,4,fp64,8,neg,32768,2.6131,382680981,6122.9,1460,0.1250
device,resident,4,fp64,8,copysign,32768,2.6192,381796458,9163.1,1465,0.1257
device,resident,4,fp64,8,min,32768,2.6213,381486667,9155.7,1451,0.1246
device,resident,4,fp64,8,max,32768,2.6157,382305365,9175.3,1459,0.1251
device,resident,4,fp64,8,minnum,32768,2.6129,382720482,9185.3,1460,0.1250
device,resident,4,fp64,8,maxnum,32768,2.6088,383313999,9199.5,1459,0.1247
device,resident,4,fp64,8,cmplt,32768,2.5950,385353429,9248.5,1464,0.1245
device,resident,4,fp64,8,cmple,32768,2.5957,385258748,9246.2,1469,0.1249
device,resident,4,fp64,8,cmpeq,32768,2.5950,385355584,9248.5,1466,0.1247
device,resident,4,fp64,8,select,32768,2.6810,372993216,11935.8,1460,0.1283
device,resident,4,fp64,8,iand,32768,2.8277,353640820,8487.4,1349,0.1250
device,resident,4,fp64,8,ior,32768,2.8733,348035835,8352.9,1345,0.1266
device,resident,4,fp64,8,ixor,32768,2.8849,346632704,8319.2,1319,0.1247
device,resident,4,fp64,8,iadd,32768,2.8991,344936330,8278.5,1323,0.1257
device,resident,4,fp64,8,isub,32768,3.0205,331073225,7945.8,1300,0.1287
device,resident,4,fp64,8,ishl,32768,3.0514,327718883,7865.3,1257,0.1257
device,resident,4,fp64,8,ishr,32768,3.0513,327729676,7865.5,1250,0.1250
device,resident,4,fp64,8,icmplt,32768,3.0493,327942994,7870.6,1251,0.1250
device,resident,4,fp64,8,add,32768,3.0469,328198446,7876.8,1254,0.1252
device,resident,4,fp64,8,sub,32768,3.0516,327701226,7864.8,1257,0.1257
device,resident,4,fp64,8,mul,32768,3.0496,327914187,7869.9,1251,0.1250
device,resident,4,fp64,8,fma,32768,3.0511,327752137,10488.1,1254,0.1254
software,host,0,fp64,8,abs,65536,52.0941,19196045,307.1,31,0.1058
software,host,0,fp64,8,neg,65536,56.9126,17570808,281.1,34,0.1268
software,host,0,fp64,8,copysign,65536,57.4291,17412763,417.9,34,0.1280
software,host,0,fp64,8,min,65536,96.2664,10387844,249.3,20,0.1262
software,host,0,fp64,8,max,65536,96.1338,10402169,249.7,20,0.1260
software,host,0,fp64,8,minnum,65536,96.5499,10357341,248.6,20,0.1265
software,host,0,fp64,8,maxnum,65536,96.2732,10387108,249.3,20,0.1262
software,host,0,fp64,8,cmplt,65536,121.0680,8259818,198.2,16,0.1269
software,host,0,fp64,8,cmple,65536,122.1143,8189052,196.5,16,0.1280
software,host,0,fp64,8,cmpeq,65536,103.1548,9694170,232.7,19,0.1284
software,host,0,fp64,8,select,65536,54.5285,18339021,586.8,35,0.1251
software,host,0,fp64,8,iand,65536,48.8633,20465275,491.2,40,0.1281
software,host,0,fp64,8,ior,65536,49.7163,20114126,482.7,39,0.1271
software,host,0,fp64,8,ixor,65536,48.9854,20414239,489.9,39,0.1252
software,host,0,fp64,8,iadd,65536,55.0014,18181345,436.4,35,0.1262
software,host,0,fp64,8,isub,65536,64.2359,15567628,373.6,30,0.1263
software,host,0,fp64,8,ishl,65536,69.9947,14286800,342.9,28,0.1284
software,host,0,fp64,8,ishr,65536,54.8427,18233968,437.6,35,0.1258
software,host,0,fp64,8,icmplt,65536,64.7393,15446564,370.7,30,0.1273
software,host,0,fp64,8,add,65536,348.0876,2872840,68.9,6,0.1369
software,host,0,fp64,8,sub,65536,361.1112,2769230,66.5,6,0.1420
software,host,0,fp64,8,mul,65536,257.0058,3890963,93.4,8,0.1347
software,host,0,fp64,8,fma,65536,309.6422,3229534,103.3,7,0.1420
device,host,1,fp64,8,abs,65536,14.5208,68866807,1101.9,139,0.1323
device,host,1,fp64,8,neg,65536,14.1753,70545110,1128.7,130,0.1208
device,host,1,fp64,8,copysign,65536,14.6507,68256335,1638.2,134,0.1287
device,host,1,fp64,8,min,65536,14.7019,68018597,1632.4,131,0.1262
device,host,1,fp64,8,max,65536,14.6782,68128337,1635.1,130,0.1251
device,host,1,fp64,8,minnum,65536,14.6625,68201116,1636.8,130,0.1249
device,host,1,fp64,8,maxnum,65536,14.4412,69246111,1661.9,130,0.1230
device,host,1,fp64,8,cmplt,65536,12.5783,79501785,1908.0,135,0.1113
device,host,1,fp64,8,cmple,65536,13.0126,76848413,1844.4,166,0.1416
device,host,1,fp64,8,cmpeq,65536,13.7948,72490860,1739.8,145,0.1311
device,host,1,fp64,8,select,65536,14.1242,70800257,2265.6,136,0.1259
device,host,1,fp64,8,iand,65536,14.1090,70876713,1701.0,134,0.1239
device,host,1,fp64,8,ior,65536,14.4266,69316486,1663.6,133,0.1257
device,host,1,fp64,8,ixor,65536,14.3970,69458795,1667.0,133,0.1255
device,host,1,fp64,8,iadd,65536,14.4279,69310145,1663.4,133,0.1258
device,host,1,fp64,8,isub,65536,14.3908,69488928,1667.7,133,0.1254
device,host,1,fp64,8,ishl,65536,14.4227,69335147,1664.0,134,0.1267
device,host,1,fp64,8,ishr,65536,14.2872,69992757,1679.8,133,0.1245
device,host,1,fp64,8,icmplt,65536,13.9506,71681342,1720.4,138,0.1262
device,host,1,fp64,8,add,65536,13.9467,71701636,1720.8,137,0.1252
device,host,1,fp64,8,sub,65536,13.9557,71655059,1719.7,137,0.1253
device,host,1,fp64,8,mul,65536,13.9299,71788103,1722.9,137,0.1251
device,host,1,fp64,8,fma,65536,13.9291,71792118,2297.3,137,0.1251
device,resident,1,fp64,8,abs,65536,2.9793,335644658,5370.3,674,0.1316
device,resident,1,fp64,8,neg,65536,2.9399,340151918,5442.4,638,0.1229
device,resident,1,fp64,8,copysign,65536,2.9011,344699198,8272.8,657,0.1249
device,resident,1,fp64,8,min,65536,2.9017,344619651,8270.9,658,0.1251
device,resident,1,fp64,8,max,65536,2.9025,344525250,8268.6,656,0.1248
device,resident,1,fp64,8,minnum,65536,2.8982,345046370,8281.1,659,0.1252
device,resident,1,fp64,8,maxnum,65536,2.8993,344912161,8277.9,657,0.1248
device,resident,1,fp64,8,cmplt,65536,2.9009,344714996,8273.2,661,0.1257
device,resident,1,fp64,8,cmple,65536,2.8960,345307365,8287.4,656,0.1245
device,resident,1,fp64,8,cmpeq,65536,2.8929,345672356,8296.1,660,0.1251
device,resident,1,fp64,8,select,65536,2.8915,345835415,11066.7,661,0.1253
device,resident,1,fp64,8,iand,65536,2.8906,345948449,8302.8,661,0.1252
device,resident,1,fp64,8,ior,65536,2.8907,345937111,8302.5,662,0.1254
device,resident,1,fp64,8,ixor,65536,2.8925,345725716,8297.4,661,0.1253
device,resident,1,fp64,8,iadd,65536,2.8904,345969649,8303.3,662,0.1254
device,resident,1,fp64,8,isub,65536,2.8892,346119725,8306.9,658,0.1246
device,resident,1,fp64,8,ishl,65536,2.8899,346029745,8304.7,659,0.1248
device,resident,1,fp64,8,ishr,65536,2.8898,346043889,8305.1,660,0.1250
device,resident,1,fp64,8,icmplt,65536,2.8950,345428689,8290.3,659,0.1250
device,resident,1,fp64,8,add,65536,2.8919,345794095,8299.1,658,0.1247
device,resident,1,fp64,8,sub,65536,2.8902,345997484,8303.9,661,0.1252
device,resident,1,fp64,8,mul,65536,2.8922,345754913,8298.1,662,0.1255
device,resident,1,fp64,8,fma,65536,2.8885,346201644,11078.5,660,0.1249
device,host,4,fp64,8,abs,65536,11.2437,88938451,1423.0,161,0.1186
device,host,4,fp64,8,neg,65536,12.3351,81069683,1297.1,172,0.1390
device,host,4,fp64,8,copysign,65536,13.6437,73294131,1759.1,147,0.1314
device,host,4,fp64,8,min,65536,13.2136,75679740,1816.3,141,0.1221
device,host,4,fp64,8,max,65536,12.9589,77167138,1852.0,148,0.1257
device,host,4,fp64,8,minnum,65536,12.9657,77126375,1851.0,147,0.1249
device,host,4,fp64,8,maxnum,65536,12.9787,77049130,1849.2,147,0.1250
device,host,4,fp64,8,cmplt,65536,12.9700,77101225,1850.4,148,0.1258
device,host,4,fp64,8,cmple,65536,12.9837,77019406,1848.5,147,0.1251
device,host,4,fp64,8,cmpeq,65536,12.9840,77017678,1848.4,147,0.1251
device,host,4,fp64,8,select,65536,12.9862,77004686,2464.1,148,0.1260
device,host,4,fp64,8,iand,65536,12.9868,77001388,1848.0,147,0.1251
device,host,4,fp64,8,ior,65536,12.9602,77159256,1851.8,148,0.1257
device,host,4,fp64,8,ixor,65536,12.9685,77109996,1850.6,147,0.1249
device,host,4,fp64,8,iadd,65536,13.0052,76892456,1845.4,148,0.1261
device,host,4,fp64,8,isub,65536,14.3337,69765498,1674.4,147,0.1381
device,host,4,fp64,8,ishl,65536,14.9305,66976843,1607.4,127,0.1243
device,host,4,fp64,8,ishr,65536,14.9845,66735806,1601.7,128,0.1257
device,host,4,fp64,8,icmplt,65536,14.9667,66815021,1603.6,128,0.1255
device,host,4,fp64,8,add,65536,14.9623,66834781,1604.0,128,0.1255
device,host,4,fp64,8,sub,65536,14.9823,66745266,1601.9,128,0.1257
device,host,4,fp64,8,mul,65536,15.1378,66059920,1585.4,127,0.1260
device,host,4,fp64,8,fma,65536,15.2551,65551691,2097.7,131,0.1310
device,resident,4,fp64,8,abs,65536,1.6483,606670289,9706.7,1194,0.1290
device,resident,4,fp64,8,neg,65536,1.7220,580733342,9291.7,1119,0.1263
device,resident,4,fp64,8,copysign,65536,1.7733,563906305,13533.8,1084,0.1260
device,resident,4,fp64,8,min,65536,1.8034,554520477,13308.5,1058,0.1250
device,resident,4,fp64,8,max,65536,1.8036,554432371,13306.4,1051,0.1242
device,resident,4,fp64,8,minnum,65536,1.8015,555100295,13322.4,1057,0.1248
device,resident,4,fp64,8,maxnum,65536,1.8060,553720863,13289.3,1054,0.1247
device,resident,4,fp64,8,cmplt,65536,1.8055,553854212,13292.5,1058,0.1252
device,resident,4,fp64,8,cmple,65536,1.8041,554293685,13303.0,1062,0.1256
device,resident,4,fp64,8,cmpeq,65536,1.8054,553897996,13293.6,1058,0.1252
device,resident,4,fp64,8,select,65536,1.8036,554435724,17741.9,1056,0.1248
device,resident,4,fp64,8,iand,65536,1.8037,554418624,13306.0,1059,0.1252
device,resident,4,fp64,8,ior,65536,1.8060,553722857,13289.3,1055,0.1249
device,resident,4,fp64,8,ixor,65536,1.8072,553342871,13280.2,1055,0.1250
device,resident,4,fp64,8,iadd,65536,1.8038,554385732,13305.3,1052,0.1244
device,resident,4,fp64,8,isub,65536,1.8075,553243352,13277.8,1057,0.1252
device,resident,4,fp64,8,ishl,65536,1.8097,552584619,13262.0,1055,0.1251
device,resident,4,fp64,8,ishr,65536,1.8086,552912247,13269.9,1055,0.1250
device,resident,4,fp64,8,icmplt,65536,1.8098,552539481,13260.9,1053,0.1249
device,resident,4,fp64,8,add,65536,1.8086,552915112,13270.0,1054,0.1249
device,resident,4,fp64,8,sub,65536,1.8049,554038428,13296.9,1056,0.1249
device,resident,4,fp64,8,mul,65536,1.8096,552620969,13262.9,1051,0.1246
device,resident,4,fp64,8,fma,65536,1.8097,552592781,17683.0,1052,0.1248
software,host,0,fp64,8,abs,131072,50.8026,19684016,314.9,18,0.1199
software,host,0,fp64,8,neg,131072,56.8068,17603525,281.7,17,0.1266
software,host,0,fp64,8,copysign,131072,57.1147,17508620,420.2,17,0.1273
software,host,0,fp64,8,min,131072,95.9534,10421721,250.1,10,0.1258
software,host,0,fp64,8,max,131072,95.8768,10430047,250.3,10,0.1257
software,host,0,fp64,8,minnum,131072,96.3188,10382190,249.2,10,0.1262
software,host,0,fp64,8,maxnum,131072,96.4143,10371909,248.9,10,0.1264
software,host,0,fp64,8,cmplt,131072,120.8839,8272399,198.5,8,0.1268
software,host,0,fp64,8,cmple,131072,122.2195,8182002,196.4,8,0.1282
software,host,0,fp64,8,cmpeq,131072,102.7781,9729698,233.5,10,0.1347
software,host,0,fp64,8,select,131072,54.4402,18368764,587.8,18,0.1284
software,host,0,fp64,8,iand,131072,48.6973,20535010,492.8,20,0.1277
software,host,0,fp64,8,ior,131072,49.7871,20085539,482.1,20,0.1305
software,host,0,fp64,8,ixor,131072,48.9890,20412756,489.9,20,0.1284
software,host,0,fp64,8,iadd,131072,54.8759,18222930,437.4,18,0.1295
software,host,0,fp64,8,isub,131072,64.0764,15606362,374.6,15,0.1260
software,host,0,fp64,8,ishl,131072,69.5078,14386868,345.3,14,0.1275
software,host,0,fp64,8,ishr,131072,54.8244,18240053,437.8,18,0.1293
software,host,0,fp64,8,icmplt,131072,64.2269,15569798,373.7,15,0.1263
software,host,0,fp64,8,add,131072,348.3721,2870494,68.9,3,0.1370
software,host,0,fp64,8,sub,131072,360.7953,2771655,66.5,3,0.1419
software,host,0,fp64,8,mul,131072,272.3282,3672039,88.1,4,0.1428
software,host,0,fp64,8,fma,131072,338.6099,2953251,94.5,4,0.1775
device,host,1,fp64,8,abs,131072,13.6807,73095683,1169.5,64,0.1148
device,host,1,fp64,8,neg,131072,13.9631,71617441,1145.9,64,0.1171
device,host,1,fp64,8,copysign,131072,13.9533,71667705,1720.0,64,0.1170
device,host,1,fp64,8,min,131072,13.9768,71547038,1717.1,64,0.1172
device,host,1,fp64,8,max,131072,14.0593,71127256,1707.1,64,0.1179
device,host,1,fp64,8,minnum,131072,14.0324,71263841,1710.3,64,0.1177
device,host,1,fp64,8,maxnum,131072,13.9715,71574256,1717.8,64,0.1172
device,host,1,fp64,8,cmplt,131072,13.9686,71588928,1718.1,64,0.1172
device,host,1,fp64,8,cmple,131072,14.0224,71314254,1711.5,64,0.1176
device,host,1,fp64,8,cmpeq,131072,14.0486,71181683,1708.4,64,0.1178
device,host,1,fp64,8,select,131072,13.9766,71548177,2289.5,64,0.1172
device,host,1,fp64,8,iand,131072,13.9969,71444382,1714.7,64,0.1174
device,host,1,fp64,8,ior,131072,14.0276,71288225,1710.9,64,0.1177
device,host,1,fp64,8,ixor,131072,13.9797,71532505,1716.8,64,0.1173
device,host,1,fp64,8,iadd,131072,14.0090,71382433,1713.2,64,0.1175
device,host,1,fp64,8,isub,131072,14.0176,71338707,1712.1,64,0.1176
device,host,1,fp64,8,ishl,131072,14.0050,71402829,1713.7,64,0.1175
device,host,1,fp64,8,ishr,131072,13.9324,71775259,1722.6,64,0.1169
device,host,1,fp64,8,icmplt,131072,14.0696,71075113,1705.8,64,0.1180
device,host,1,fp64,8,add,131072,13.6434,73295738,1759.1,64,0.1144
device,host,1,fp64,8,sub,131072,13.6373,73328315,1759.9,64,0.1144
device,host,1,fp64,8,mul,131072,13.7011,72986660,1751.7,64,0.1149
device,host,1,fp64,8,fma,131072,13.7084,72948168,2334.3,64,0.1150
device,resident,1,fp64,8,abs,131072,2.9701,336693151,5387.1,344,0.1339
device,resident,1,fp64,8,neg,131072,3.0506,327808082,5244.9,311,0.1244
device,resident,1,fp64,8,copysign,131072,2.9657,337184465,8092.4,315,0.1224
device,resident,1,fp64,8,min,131072,2.9881,334666415,8032.0,324,0.1269
device,resident,1,fp64,8,max,131072,2.9956,333820272,8011.7,318,0.1249
device,resident,1,fp64,8,minnum,131072,2.9898,334468201,8027.2,317,0.1242
device,resident,1,fp64,8,maxnum,131072,3.1024,322334771,7736.0,314,0.1277
device,resident,1,fp64,8,cmplt,131072,3.0999,322593292,7742.2,307,0.1247
device,resident,1,fp64,8,cmple,131072,3.1010,322476449,7739.4,309,0.1256
device,resident,1,fp64,8,cmpeq,131072,3.0937,323239911,7757.8,310,0.1257
device,resident,1,fp64,8,select,131072,3.0920,323413462,10349.2,308,0.1248
device,resident,1,fp64,8,iand,131072,3.0911,323508802,7764.2,309,0.1252
device,resident,1,fp64,8,ior,131072,3.0991,322677736,7744.3,307,0.1247
device,resident,1,fp64,8,ixor,131072,3.0984,322745915,7745.9,309,0.1255
device,resident,1,fp64,8,iadd,131072,3.1023,322340819,7736.2,308,0.1252
device,resident,1,fp64,8,isub,131072,3.0942,323182892,7756.4,308,0.1249
device,resident,1,fp64,8,ishl,131072,3.0929,323318979,7759.7,309,0.1253
device,resident,1,fp64,8,ishr,131072,3.0954,323057847,7753.4,310,0.1258
device,resident,1,fp64,8,icmplt,131072,3.1067,321882104,7725.2,306,0.1246
device,resident,1,fp64,8,add,131072,3.1026,322308326,7735.4,312,0.1269
device,resident,1,fp64,8,sub,131072,3.1068,321871658,7724.9,307,0.1250
device,resident,1,fp64,8,mul,131072,3.1055,322011058,7728.3,306,0.1246
device,resident,1,fp64,8,fma,131072,3.0926,323354537,10347.3,308,0.1248
device,host,4,fp64,8,abs,131072,10.8072,92531214,1480.5,99,0.1402
device,host,4,fp64,8,neg,131072,12.3222,81154491,1298.5,64,0.1034
device,host,4,fp64,8,copysign,131072,12.8397,77883472,1869.2,64,0.1077
device,host,4,fp64,8,min,131072,13.2804,75298901,1807.2,64,0.1114
device,host,4,fp64,8,max,131072,13.2576,75428688,1810.3,64,0.1112
device,host,4,fp64,8,minnum,131072,13.1888,75821866,1819.7,64,0.1106
device,host,4,fp64,8,maxnum,131072,13.1872,75831160,1819.9,64,0.1106
device,host,4,fp64,8,cmplt,131072,13.1776,75886324,1821.3,64,0.1105
device,host,4,fp64,8,cmple,131072,13.2257,75610429,1814.7,64,0.1109
device,host,4,fp64,8,cmpeq,131072,13.1905,75812366,1819.5,64,0.1106
device,host,4,fp64,8,select,131072,13.1957,75782042,2425.0,64,0.1107
device,host,4,fp64,8,iand,131072,13.2135,75680434,1816.3,64,0.1108
device,host,4,fp64,8,ior,131072,13.1861,75837713,1820.1,64,0.1106
device,host,4,fp64,8,ixor,131072,13.1840,75849446,1820.4,64,0.1106
device,host,4,fp64,8,iadd,131072,13.1875,75829117,1819.9,64,0.1106
device,host,4,fp64,8,isub,131072,13.1887,75822607,1819.7,64,0.1106
device,host,4,fp64,8,ishl,131072,13.2963,75208634,1805.0,64,0.1115
device,host,4,fp64,8,ishr,131072,13.1762,75894650,1821.5,64,0.1105
device,host,4,fp64,8,icmplt,131072,13.1754,75899125,1821.6,64,0.1105
device,host,4,fp64,8,add,131072,13.1581,75998939,1824.0,64,0.1104
device,host,4,fp64,8,sub,131072,13.1715,75921624,1822.1,64,0.1105
device,host,4,fp64,8,mul,131072,13.1661,75952442,1822.9,64,0.1104
device,host,4,fp64,8,fma,131072,13.1765,75892942,2428.6,64,0.1105
device,resident,4,fp64,8,abs,131072,1.1304,884612932,14153.8,874,0.1295
device,resident,4,fp64,8,neg,131072,1.1924,838634134,13418.1,817,0.1277
device,resident,4,fp64,8,copysign,131072,1.1958,836254992,20070.1,797,0.1249
device,resident,4,fp64,8,min,131072,1.1967,835622535,20054.9,794,0.1245
device,resident,4,fp64,8,max,131072,1.1963,835941798,20062.6,800,0.1254
device,resident,4,fp64,8,minnum,131072,1.1981,834635315,20031.2,799,0.1255
device,resident,4,fp64,8,maxnum,131072,1.2124,824806422,19795.4,793,0.1260
device,resident,4,fp64,8,cmplt,131072,1.2143,823531895,19764.8,782,0.1245
device,resident,4,fp64,8,cmple,131072,1.2050,829863007,19916.7,793,0.1252
device,resident,4,fp64,8,cmpeq,131072,1.2087,827322550,19855.7,808,0.1280
device,resident,4,fp64,8,select,131072,1.2117,825278883,26408.9,796,0.1264
